19961122,9.4062,14.4062
19961125,9.5938,14.5938
19961126,9.6094,14.6094
19961127,9.7188,14.7188
19961129,9.805,14.805
19961202,9.8594,14.8594
19961203,9.6681,14.6681
19961204,9.5781,14.5781
19961205,9.5625,14.5625
19961206,9.555,14.555
19961209,10.2188,15.2188
19961210,10.2338,15.2338
19961211,10.4213,15.4213
19961212,10.125,15.125
19961213,10,15
19961216,9.5938,14.5938
19961217,9.9838,14.9838
19961218,10.3275,15.3275
19961219,10.6088,15.6088
19961220,10.4525,15.4525
19961223,10.4688,15.4688
19961224,10.6088,15.6088
19961226,10.6875,15.6875
19961227,10.5312,15.5312
19961230,10.4375,15.4375
19961231,10.3275,15.3275
19970102,10.2025,15.2025
19970103,10.5775,15.5775
19970106,10.5463,15.5463
19970107,10.625,15.625
19970108,10.4213,15.4213
19970109,10.2963,15.2963
19970110,10.5312,15.5312
19970113,10.4688,15.4688
19970114,10.6713,15.6713
19970115,10.5775,15.5775
19970116,10.75,15.75
19970117,10.89,15.89
19970120,11.3438,16.3438
19970121,11.875,16.875
19970122,12.1713,17.1713
19970123,11.8438,16.8438
19970124,11.9925,16.9925
19970127,12.015,17.015
19970128,11.9525,16.9525
19970129,12.1562,17.1562
19970130,12.64,17.64
19970131,12.75,17.75
19970203,12.7963,17.7963
19970204,12.89,17.89
19970205,12.2963,17.2963
19970206,12.14,17.14
19970207,12.5463,17.5463
19970210,12.2188,17.2188
19970211,12.3125,17.3125
19970212,12.4838,17.4838
19970213,12.5,17.5
19970214,12.2338,17.2338
19970218,12.1713,17.1713
19970219,12.1875,17.1875
19970220,11.9062,16.9062
19970221,11.875,16.875
19970224,12.515,17.515
19970225,12.4375,17.4375
19970226,12.5312,17.5312
19970227,12.015,17.015
19970228,12.1875,17.1875
19970303,12.4375,17.4375
19970304,12.39,17.39
19970305,12.6088,17.6088
19970306,12.2188,17.2188
19970307,12.0938,17.0938
19970310,12.5,17.5
19970311,12.2963,17.2963
19970312,12.3438,17.3438
19970313,12.4525,17.4525
19970314,12.375,17.375
19970317,12.5625,17.5625
19970318,12.4525,17.4525
19970319,12.0938,17.0938
19970320,12,17
19970321,11.75,16.75
19970324,11.265,16.265
19970325,11.2887,16.2887
19970326,11.7812,16.7812
19970327,11.7188,16.7188
19970331,11.4613,16.4613
19970401,11.6562,16.6562
19970402,11.5,16.5
19970403,11.89,16.89
19970404,11.7738,16.7738
19970407,11.9838,16.9838
19970408,12.2812,17.2812
19970409,12.25,17.25
19970410,12.0938,17.0938
19970411,11.875,16.875
19970414,12.1713,17.1713
19970415,12.14,17.14
19970416,12.2812,17.2812
19970417,12.265,17.265
19970418,13.4525,18.4525
19970421,13.4525,18.4525
19970422,13.8275,18.8275
19970423,14.39,19.39
19970424,14.265,19.265
19970425,14.2025,19.2025
19970428,14.3588,19.3588
19970429,14.875,19.875
19970430,15.1875,20.1875
19970501,15.125,20.125
19970502,15.0938,20.0938
19970505,15.0238,20.0238
19970506,14.6637,19.6637
19970507,14.4375,19.4375
19970508,14.5463,19.5463
19970509,14.5938,19.5938
19970512,14.765,19.765
19970513,14.7188,19.7188
19970514,14.4838,19.4838
19970515,14.64,19.64
19970516,14.43,19.43
19970519,14.39,19.39
19970520,14.89,19.89
19970521,15.0463,20.0463
19970522,15.0775,20.0775
19970523,15.3588,20.3588
19970527,15.8275,20.8275
19970528,15.7338,20.7338
19970529,15.7338,20.7338
19970530,15.5,20.5
19970602,15.5463,20.5463
19970603,15.0938,20.0938
19970604,14.8988,19.8988
19970605,15.07,20.07
19970606,15.5075,20.5075
19970609,15.64,20.64
19970610,15.6012,20.6012
19970611,15.875,20.875
19970612,15.875,20.875
19970613,16.2038,21.2038
19970616,16.4225,21.4225
19970617,16.7738,21.7738
19970618,16.2738,21.2738
19970619,16.1637,21.1637
19970620,16.235,21.235
19970623,16.0075,21.0075
19970624,16.5075,21.5075
19970625,16.305,21.305
19970626,16.0312,21.0312
19970627,15.9375,20.9375
19970630,15.7963,20.7963
19970701,15.6175,20.6175
19970702,16.0475,21.0475
19970703,16.195,21.195
19970707,16.1875,21.1875
19970708,16.4062,21.4062
19970709,16.3438,21.3438
19970710,16.235,21.235
19970711,16.2188,21.2188
19970714,16.9925,21.9925
19970715,17.3088,22.3088
19970716,18.555,23.555
19970717,18.6875,23.6875
19970718,17.5625,22.5625
19970721,16.9925,21.9925
19970722,18.0163,23.0163
19970723,17.68,22.68
19970724,17.25,22.25
19970725,17.3125,22.3125
19970728,17.125,22.125
19970729,17.4925,22.4925
19970730,17.6413,22.6413
19970731,17.6725,22.6725
19970801,17.5788,22.5788
19970804,17.695,22.695
19970805,17.9137,22.9137
19970806,17.93,22.93
19970807,17.9925,22.9925
19970808,17.5,22.5
19970811,17.2812,22.2812
19970812,17,22
19970813,17.0075,22.0075
19970814,17.0312,22.0312
19970815,16.61,21.61
19970818,16.735,21.735
19970819,17.3512,22.3512
19970820,17.57,22.57
19970821,17.235,22.235
19970822,17.1562,22.1562
19970825,17.0625,22.0625
19970826,16.875,21.875
19970827,16.82,21.82
19970828,16.5075,21.5075
19970829,16.5238,21.5238
19970902,17.1488,22.1488
19970903,17.07,22.07
19970904,17.2738,22.2738
19970905,17.1637,22.1637
19970908,17.4137,22.4137
19970909,17.4375,22.4375
19970910,16.8913,21.8913
19970911,17.1012,22.1012
19970912,17.2425,22.2425
19970915,16.3363,21.3363
19970916,17.0475,22.0475
19970917,16.6488,21.6488
19970918,16.5312,21.5312
19970919,16.8988,21.8988
19970922,16.6637,21.6637
19970923,16.9375,21.9375
19970924,16.555,21.555
19970925,16.5938,21.5938
19970926,16.6725,21.6725
19970929,16.8125,21.8125
19970930,16.5387,21.5387
19971001,16.735,21.735
19971002,16.6488,21.6488
19971003,16.8675,21.8675
19971006,16.8913,21.8913
19971007,17.07,22.07
19971008,17.375,22.375
19971009,17.3675,22.3675
19971010,17.0625,22.0625
19971013,17.0938,22.0938
19971014,17.0863,22.0863
19971015,16.9688,21.9688
19971016,16.7388,21.7388
19971017,16.5312,21.5312
19971020,16.5788,21.5788
19971021,17.3125,22.3125
19971022,16.9613,21.9613
19971023,16.9538,21.9538
19971024,16.9225,21.9225
19971027,16.11,21.11
19971028,16.6725,21.6725
19971029,16.36,21.36
19971030,16.0788,21.0788
19971031,16.25,21.25
19971103,16.7663,21.7663
19971104,16.7812,21.7812
19971105,16.695,21.695
19971106,16.5075,21.5075
19971107,16.445,21.445
19971110,16.2738,21.2738
19971111,16.3288,21.3288
19971112,16.1488,21.1488
19971113,16.445,21.445
19971114,16.6637,21.6637
19971117,16.86,21.86
19971118,16.75,21.75
19971119,16.8825,21.8825
19971120,17.11,22.11
19971121,17.235,22.235
19971124,16.9375,21.9375
19971125,17.375,22.375
19971126,17.695,22.695
19971128,17.6875,22.6875
19971201,17.9762,22.9762
19971202,17.7812,22.7812
19971203,18.0863,23.0863
19971204,17.82,22.82
19971205,17.8913,22.8913
19971208,18.2663,23.2663
19971209,18.0387,23.0387
19971210,17.7812,22.7812
19971211,17.3825,22.3825
19971212,17.0938,22.0938
19971215,17.0163,22.0163
19971216,17.3825,22.3825
19971217,16.9538,21.9538
19971218,16.36,21.36
19971219,16.0863,21.0863
19971222,15.875,20.875
19971223,15.4137,20.4137
19971224,14.8675,19.8675
19971226,15.0938,20.0938
19971229,15.7887,20.7887
19971230,16.2812,21.2812
19971231,16.1562,21.1562
19970102,10.2025,15.2025
19970103,10.5775,15.5775
19970106,10.5463,15.5463
19970107,10.625,15.625
19970108,10.4213,15.4213
19970109,10.2963,15.2963
19970110,10.5312,15.5312
19970113,10.4688,15.4688
19970114,10.6713,15.6713
19970115,10.5775,15.5775
19970116,10.75,15.75
19970117,10.89,15.89
19970120,11.3438,16.3438
19970121,11.875,16.875
19970122,12.1713,17.1713
